2020-06-25 17:03:03.128828 ptpd2[21144].startup (notice)    (___) PTPDv2 started successfully on eno1 using "slaveonly" preset (PID 21144)
2020-06-25 17:03:03.128853 ptpd2[21144].startup (info)      (___) TimingService.PTP0: PTP service init
2020-06-25 17:03:03.129176 ptpd2[21144].eno1 (info)      (init) Observed_drift loaded from kernel: 11823 ppb
2020-06-25 17:03:03.229353 ptpd2[21144].eno1 (notice)    (lstn_init) Now in state: PTP_LISTENING
2020-06-25 17:03:03.678241 ptpd2[21144].eno1 (info)      (lstn_init) New best master selected: 503eaafffe092696(unknown)/1
2020-06-25 17:03:03.678275 ptpd2[21144].eno1 (notice)    (slv) Now in state: PTP_SLAVE, Best master: 503eaafffe092696(unknown)/1 (IPv4:172.16.1.49)
2020-06-25 17:03:04.678061 ptpd2[21144].eno1 (notice)    (slv) Received first Sync from Master
2020-06-25 17:03:05.678242 ptpd2[21144].eno1 (notice)    (slv) Received first Delay Response from Master
2020-06-25 17:03:13.128927 ptpd2[21144].eno1 (notice)    (slv) TimingService.PTP0: elected best TimingService
2020-06-25 17:03:13.128976 ptpd2[21144].eno1 (info)      (slv) TimingService.PTP0: acquired clock control
2020-06-25 17:03:41.995241 ptpd2[21144].eno1 (info)      (slv) TimingService: Timing domain shutting down
2020-06-25 17:03:41.995279 ptpd2[21144].eno1 (info)      (slv) TimingService.PTP0: PTP service shutdown
2020-06-25 17:06:55.517399 ptpd2[21305].startup (notice)    (___) PTPDv2 started successfully on eno1 using "slaveonly" preset (PID 21305)
2020-06-25 17:06:55.517441 ptpd2[21305].startup (info)      (___) TimingService.PTP0: PTP service init
2020-06-25 17:06:55.517900 ptpd2[21305].eno1 (info)      (init) Observed_drift loaded from kernel: 21273 ppb
2020-06-25 17:06:55.618102 ptpd2[21305].eno1 (notice)    (lstn_init) Now in state: PTP_LISTENING
2020-06-25 17:06:55.678018 ptpd2[21305].eno1 (info)      (lstn_init) New best master selected: 503eaafffe092696(unknown)/1
2020-06-25 17:06:55.678073 ptpd2[21305].eno1 (notice)    (slv) Now in state: PTP_SLAVE, Best master: 503eaafffe092696(unknown)/1 (IPv4:172.16.1.49)
2020-06-25 17:06:56.677594 ptpd2[21305].eno1 (notice)    (slv) Received first Sync from Master
2020-06-25 17:06:57.677790 ptpd2[21305].eno1 (notice)    (slv) Received first Delay Response from Master
2020-06-25 17:07:05.517485 ptpd2[21305].eno1 (notice)    (slv) TimingService.PTP0: elected best TimingService
2020-06-25 17:07:05.517512 ptpd2[21305].eno1 (info)      (slv) TimingService.PTP0: acquired clock control
2020-06-25 17:10:09.748566 ptpd2[21305].eno1 (info)      (slv) TimingService: Timing domain shutting down
2020-06-25 17:10:09.748656 ptpd2[21305].eno1 (info)      (slv) TimingService.PTP0: PTP service shutdown
# Timestamp, State, Clock ID, One Way Delay, Offset From Master, Slave to Master, Master to Slave, Observed Drift, Last packet Received, One Way Delay Mean, One Way Delay Std Dev, Offset From Master Mean, Offset From Master Std Dev, Observed Drift Mean, Observed Drift Std Dev, raw delayMS, raw delaySM
2020-06-25 17:10:33.839402, init, 
2020-06-25 17:10:33.940129, lstn_init,  1 
2020-06-25 17:11:56.677902, slv, 503eaafffe092696(unknown)/1,  0.000024792,  0.000147842, -0.000037014,  0.000184296, 17647.535771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000184296, -0.000037014
2020-06-25 17:11:57.638659, slv, 503eaafffe092696(unknown)/1,  0.000046693,  0.000147842, -0.000009090,  0.000184296, 17795.377771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000184296, -0.000009090
2020-06-25 17:11:57.677842, slv, 503eaafffe092696(unknown)/1,  0.000046693,  0.000124294, -0.000009090,  0.000135777, 17795.377771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000135777, -0.000009090
2020-06-25 17:11:58.677840, slv, 503eaafffe092696(unknown)/1,  0.000046693,  0.000088580, -0.000009090,  0.000134770, 17919.671771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000134770, -0.000009090
2020-06-25 17:11:59.037400, slv, 503eaafffe092696(unknown)/1,  0.000057200,  0.000088580,  0.000002879,  0.000134770, 18008.251771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000134770,  0.000002879
2020-06-25 17:11:59.677827, slv, 503eaafffe092696(unknown)/1,  0.000057200,  0.000071221,  0.000002879,  0.000111566, 18008.251771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000111566,  0.000002879
2020-06-25 17:12:00.620051, slv, 503eaafffe092696(unknown)/1,  0.000059321,  0.000071221,  0.000013514,  0.000111566, 18079.472771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000111566,  0.000013514
2020-06-25 17:12:00.677856, slv, 503eaafffe092696(unknown)/1,  0.000059321,  0.000064145,  0.000013514,  0.000133246, 18079.472771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000133246,  0.000013514
2020-06-25 17:12:01.460251, slv, 503eaafffe092696(unknown)/1,  0.000061284,  0.000064145,  0.000018218,  0.000133246, 18143.617771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000133246,  0.000018218
2020-06-25 17:12:01.677861, slv, 503eaafffe092696(unknown)/1,  0.000061284,  0.000065497,  0.000018218,  0.000118355, 18143.617771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000118355,  0.000018218
2020-06-25 17:12:02.677844, slv, 503eaafffe092696(unknown)/1,  0.000061284,  0.000062975,  0.000018218,  0.000130165, 18209.114771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000130165,  0.000018218
2020-06-25 17:12:02.997761, slv, 503eaafffe092696(unknown)/1,  0.000063795,  0.000062975,  0.000023763,  0.000130165, 18272.089771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000130165,  0.000023763
2020-06-25 17:12:03.202456, slv, 503eaafffe092696(unknown)/1,  0.000065697,  0.000062975,  0.000024343,  0.000130165, 18272.089771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000130165,  0.000024343
2020-06-25 17:12:03.677881, slv, 503eaafffe092696(unknown)/1,  0.000065697,  0.000070593,  0.000024343,  0.000138004, 18272.089771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000138004,  0.000024343
2020-06-25 17:12:04.270785, slv, 503eaafffe092696(unknown)/1,  0.000067621,  0.000070593,  0.000031845,  0.000138004, 18342.682771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000138004,  0.000031845
2020-06-25 17:12:04.677860, slv, 503eaafffe092696(unknown)/1,  0.000067621,  0.000060270,  0.000031845,  0.000115855, 18342.682771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000115855,  0.000031845
2020-06-25 17:12:04.789494, slv, 503eaafffe092696(unknown)/1,  0.000068983,  0.000060270,  0.000033824,  0.000115855, 18402.952771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000115855,  0.000033824
2020-06-25 17:12:05.666819, slv, 503eaafffe092696(unknown)/1,  0.000069658,  0.000060270,  0.000037388,  0.000115855, 18402.952771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000115855,  0.000037388
2020-06-25 17:12:05.677790, slv, 503eaafffe092696(unknown)/1,  0.000069658,  0.000027618,  0.000037388,  0.000076661, 18402.952771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000076661,  0.000037388
2020-06-25 17:12:06.677822, slv, 503eaafffe092696(unknown)/1,  0.000069658,  0.000021122,  0.000037388,  0.000104901, 18430.570771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000104901,  0.000037388
2020-06-25 17:12:07.417132, slv, 503eaafffe092696(unknown)/1,  0.000070076,  0.000021122,  0.000038884,  0.000104901, 18451.692771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000104901,  0.000038884
2020-06-25 17:12:07.677855, slv, 503eaafffe092696(unknown)/1,  0.000070076,  0.000033725,  0.000038884,  0.000102285, 18451.692771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000102285,  0.000038884
2020-06-25 17:12:08.677805, slv, 503eaafffe092696(unknown)/1,  0.000070076,  0.000016255,  0.000038884,  0.000070379, 18485.417771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000070379,  0.000038884
2020-06-25 17:12:09.283773, slv, 503eaafffe092696(unknown)/1,  0.000069599,  0.000016255,  0.000043232,  0.000070379, 18501.672771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000070379,  0.000043232
2020-06-25 17:12:09.677840, slv, 503eaafffe092696(unknown)/1,  0.000069599,  0.000021576,  0.000043232,  0.000112450, 18501.672771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000112450,  0.000043232
2020-06-25 17:12:10.677790, slv, 503eaafffe092696(unknown)/1,  0.000069599,  0.000022231,  0.000043232,  0.000071212, 18523.248771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000071212,  0.000043232
2020-06-25 17:12:10.889183, slv, 503eaafffe092696(unknown)/1,  0.000068620,  0.000022231,  0.000042664,  0.000071212, 18545.479771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000071212,  0.000042664
2020-06-25 17:12:11.677838, slv, 503eaafffe092696(unknown)/1,  0.000068620,  0.000012295,  0.000042664,  0.000091599, 18545.479771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000091599,  0.000042664
2020-06-25 17:12:11.829980, slv, 503eaafffe092696(unknown)/1,  0.000068188,  0.000012295,  0.000044829,  0.000091599, 18557.774771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000091599,  0.000044829
2020-06-25 17:12:12.677835, slv, 503eaafffe092696(unknown)/1,  0.000068188,  0.000030124,  0.000044829,  0.000105459, 18557.774771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000105459,  0.000044829
2020-06-25 17:12:12.966297, slv, 503eaafffe092696(unknown)/1,  0.000068432,  0.000030124,  0.000045534,  0.000105459, 18587.898771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000105459,  0.000045534
2020-06-25 17:12:13.431984, slv, 503eaafffe092696(unknown)/1,  0.000068863,  0.000030124,  0.000044875,  0.000105459, 18587.898771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000105459,  0.000044875
2020-06-25 17:12:13.677797, slv, 503eaafffe092696(unknown)/1,  0.000068863,  0.000026302,  0.000044875,  0.000084198, 18587.898771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000084198,  0.000044875
2020-06-25 17:12:14.677817, slv, 503eaafffe092696(unknown)/1,  0.000068863,  0.000022582,  0.000044875,  0.000098694, 18614.200771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000098694,  0.000044875
2020-06-25 17:12:15.118217, slv, 503eaafffe092696(unknown)/1,  0.000069172,  0.000022582,  0.000047437,  0.000098694, 18636.782771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000098694,  0.000047437
2020-06-25 17:12:15.151416, slv, 503eaafffe092696(unknown)/1,  0.000069378,  0.000022582,  0.000046678,  0.000098694, 18636.782771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000098694,  0.000046678
2020-06-25 17:12:15.677850, slv, 503eaafffe092696(unknown)/1,  0.000069378,  0.000038631,  0.000046678,  0.000116810, 18636.782771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000116810,  0.000046678
2020-06-25 17:12:15.891364, slv, 503eaafffe092696(unknown)/1,  0.000069798,  0.000038631,  0.000047219,  0.000116810, 18675.413771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000116810,  0.000047219
2020-06-25 17:12:16.677784, slv, 503eaafffe092696(unknown)/1,  0.000069798,  0.000023392,  0.000047219,  0.000069150, 18675.413771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000069150,  0.000047219
2020-06-25 17:12:17.677821, slv, 503eaafffe092696(unknown)/1,  0.000069798,  0.000011814,  0.000047219,  0.000094074, 18698.805771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000094074,  0.000047219
2020-06-25 17:12:17.768058, slv, 503eaafffe092696(unknown)/1,  0.000070168,  0.000011814,  0.000050728,  0.000094074, 18710.619771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000094074,  0.000050728
2020-06-25 17:12:18.677780, slv, 503eaafffe092696(unknown)/1,  0.000070168,  0.000007655,  0.000050728,  0.000061201, 18710.619771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000061201,  0.000050728
2020-06-25 17:12:19.187020, slv, 503eaafffe092696(unknown)/1,  0.000069907,  0.000007655,  0.000052738,  0.000061201, 18718.274771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000061201,  0.000052738
2020-06-25 17:12:19.374542, slv, 503eaafffe092696(unknown)/1,  0.000069304,  0.000007655,  0.000051408,  0.000061201, 18718.274771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000061201,  0.000051408
2020-06-25 17:12:19.677828, slv, 503eaafffe092696(unknown)/1,  0.000069304,  0.000005400,  0.000051408,  0.000089071, 18718.274771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000089071,  0.000051408
2020-06-25 17:12:19.981275, slv, 503eaafffe092696(unknown)/1,  0.000069039,  0.000005400,  0.000051165,  0.000089071, 18723.674771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000089071,  0.000051165
2020-06-25 17:12:20.677830, slv, 503eaafffe092696(unknown)/1,  0.000069039,  0.000024866,  0.000051165,  0.000099005, 18723.674771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000099005,  0.000051165
2020-06-25 17:12:21.464279, slv, 503eaafffe092696(unknown)/1,  0.000069187,  0.000024866,  0.000051089,  0.000099005, 18748.540771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000099005,  0.000051089
2020-06-25 17:12:21.677817, slv, 503eaafffe092696(unknown)/1,  0.000069187,  0.000030816,  0.000051089,  0.000100853, 18748.540771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000100853,  0.000051089
2020-06-25 17:12:22.133635, slv, 503eaafffe092696(unknown)/1,  0.000069464,  0.000030816,  0.000053549,  0.000100853, 18779.356771484, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000100853,  0.000053549
2020-06-25 17:12:22.677786, slv, 503eaafffe092696(unknown)/1,  0.000069464,  0.000013046,  0.000053549,  0.000063889, 18779.356771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000063889,  0.000053549
2020-06-25 17:12:23.677803, slv, 503eaafffe092696(unknown)/1,  0.000069464,  0.000003670,  0.000053549,  0.000082379, 18792.402771484, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000082379,  0.000053549
2020-06-25 17:12:24.052866, slv, 503eaafffe092696(unknown)/1,  0.000069583,  0.000003670,  0.000053442,  0.000082379, 18796.072771484, D, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000082379,  0.000053442
2020-06-25 17:12:24.677830, slv, 503eaafffe092696(unknown)/1,  0.000069583,  0.000014120,  0.000053442,  0.000084910, 18796.072771484, S, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000084910,  0.000053442
2020-06-25 17:12:25.472764, slv, 503eaafffe092696(unknown)/1,  0.000069545,  0.000014120,  0.000053515,  0.000084910, 18810.192771484, D, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000084910,  0.000053515
2020-06-25 17:12:25.677813, slv, 503eaafffe092696(unknown)/1,  0.000069545,  0.000020647,  0.000053515,  0.000095513, 18810.192771484, S, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000095513,  0.000053515
2020-06-25 17:12:26.295652, slv, 503eaafffe092696(unknown)/1,  0.000069634,  0.000020647,  0.000054249,  0.000095513, 18830.839771484, D, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000095513,  0.000054249
2020-06-25 17:12:26.677786, slv, 503eaafffe092696(unknown)/1,  0.000069634,  0.000007766,  0.000054249,  0.000059198, 18830.839771484, S, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000059198,  0.000054249
2020-06-25 17:12:27.777888, slv, 503eaafffe092696(unknown)/1,  0.000069634, -0.000018292,  0.000054249,  0.000043486, 18838.605771484, S, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000043486,  0.000054249
2020-06-25 17:12:27.897086, slv, 503eaafffe092696(unknown)/1,  0.000069373, -0.000018292,  0.000054960,  0.000043486, 18820.313771484, D, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000043486,  0.000054960
2020-06-25 17:12:28.677824, slv, 503eaafffe092696(unknown)/1,  0.000069373, -0.000001721,  0.000054960,  0.000092080, 18820.313771484, S, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000092080,  0.000054960
2020-06-25 17:12:29.118174, slv, 503eaafffe092696(unknown)/1,  0.000069059, -0.000001721,  0.000049250,  0.000092080, 18818.592771484, D, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000092080,  0.000049250
2020-06-25 17:12:29.137735, slv, 503eaafffe092696(unknown)/1,  0.000069116, -0.000001721,  0.000049900,  0.000092080, 18818.592771484, D, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000092080,  0.000049900
2020-06-25 17:12:29.677763, slv, 503eaafffe092696(unknown)/1,  0.000069116,  0.000000226,  0.000049900,  0.000046862, 18818.592771484, S, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000046862,  0.000049900
2020-06-25 17:12:30.652266, slv, 503eaafffe092696(unknown)/1,  0.000068808,  0.000000226,  0.000048223,  0.000046862, 18818.818771484, D, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000046862,  0.000048223
2020-06-25 17:12:30.677773, slv, 503eaafffe092696(unknown)/1,  0.000068808, -0.000009480,  0.000048223,  0.000072102, 18818.818771484, S, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000072102,  0.000048223
2020-06-25 17:12:31.677817, slv, 503eaafffe092696(unknown)/1,  0.000068808,  0.000015403,  0.000048223,  0.000096321, 18809.338771484, S, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000096321,  0.000048223
2020-06-25 17:12:31.833880, slv, 503eaafffe092696(unknown)/1,  0.000068531,  0.000015403,  0.000047319,  0.000096321, 18824.741771484, D, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000096321,  0.000047319
2020-06-25 17:12:32.677830, slv, 503eaafffe092696(unknown)/1,  0.000068531,  0.000034498,  0.000047319,  0.000110016, 18824.741771484, S, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000110016,  0.000047319
2020-06-25 17:12:33.252194, slv, 503eaafffe092696(unknown)/1,  0.000068741,  0.000034498,  0.000049018,  0.000110016, 18859.239771484, D, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000110016,  0.000049018
2020-06-25 17:12:33.677796, slv, 503eaafffe092696(unknown)/1,  0.000068741,  0.000027617,  0.000049018,  0.000082491, 18859.239771484, S, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000082491,  0.000049018
2020-06-25 17:12:34.349309, slv, 503eaafffe092696(unknown)/1,  0.000068875,  0.000027617,  0.000052187,  0.000082491, 18886.856771484, D, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000082491,  0.000052187
2020-06-25 17:12:34.371033, slv, 503eaafffe092696(unknown)/1,  0.000068821,  0.000027617,  0.000050537,  0.000082491, 18886.856771484, D, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000082491,  0.000050537
2020-06-25 17:12:34.677807, slv, 503eaafffe092696(unknown)/1,  0.000068821,  0.000023194,  0.000050537,  0.000101459, 18886.856771484, S, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000101459,  0.000050537
2020-06-25 17:12:35.326760, slv, 503eaafffe092696(unknown)/1,  0.000068904,  0.000023194,  0.000053069,  0.000101459, 18910.050771484, D, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000101459,  0.000053069
2020-06-25 17:12:35.677821, slv, 503eaafffe092696(unknown)/1,  0.000068904,  0.000036078,  0.000053069,  0.000108423, 18910.050771484, S, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000108423,  0.000053069
2020-06-25 17:12:36.628411, slv, 503eaafffe092696(unknown)/1,  0.000069185,  0.000036078,  0.000055452,  0.000108423, 18946.128771484, D, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000108423,  0.000055452
2020-06-25 17:12:36.677799, slv, 503eaafffe092696(unknown)/1,  0.000069185,  0.000029855,  0.000055452,  0.000089377, 18946.128771484, S, 0.000064970, 9968, 0.000046398, 40860, 18410, 354,  0.000089377,  0.000055452
2020-06-25 17:12:37.657403, dsbl, 
# Timestamp, State, Clock ID, One Way Delay, Offset From Master, Slave to Master, Master to Slave, Observed Drift, Last packet Received, One Way Delay Mean, One Way Delay Std Dev, Offset From Master Mean, Offset From Master Std Dev, Observed Drift Mean, Observed Drift Std Dev, raw delayMS, raw delaySM
2020-06-25 17:14:09.389386, init, 
2020-06-25 17:14:09.490342, lstn_init,  1 
2020-06-25 17:14:09.677913, slv, 503eaafffe092696(unknown)/1,  0.000000000,  0.000000000,  0.000000000,  0.000000000, 21961.486816406, I, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000000000,  0.000000000
2020-06-25 17:14:10.677677, slv, 503eaafffe092696(unknown)/1,  0.000000000, -0.000058106,  0.000000000, -0.000116212, 21961.486816406, S, 0.000000000, 0, 0.000000000, 0, 0, 0, -0.000116212,  0.000000000
2020-06-25 17:14:11.677831, slv, 503eaafffe092696(unknown)/1,  0.000027262, -0.000129236,  0.000251307, -0.000142260, 21832.250816406, D, 0.000000000, 0, 0.000000000, 0, 0, 0, -0.000142260,  0.000251307
2020-06-25 17:14:15.677652, slv, 503eaafffe092696(unknown)/1,  0.000052356, -0.000128170,  0.000216181, -0.000074826, 21458.627816406, S, 0.000000000, 0, 0.000000000, 0, 0, 0, -0.000074826,  0.000216181
2020-06-25 17:14:16.619857, slv, 503eaafffe092696(unknown)/1,  0.000055242, -0.000128170,  0.000198733, -0.000074826, 21330.457816406, D, 0.000000000, 0, 0.000000000, 0, 0, 0, -0.000074826,  0.000198733
2020-06-25 17:14:20.677664, slv, 503eaafffe092696(unknown)/1,  0.000058702, -0.000113835,  0.000165038, -0.000051413, 20899.864816406, S, 0.000000000, 0, 0.000000000, 0, 0, 0, -0.000051413,  0.000165038
2020-06-25 17:14:21.666632, slv, 503eaafffe092696(unknown)/1,  0.000057502, -0.000113835,  0.000148556, -0.000051413, 20786.029816406, D, 0.000000000, 0, 0.000000000, 0, 0, 0, -0.000051413,  0.000148556
2020-06-25 17:14:25.677792, slv, 503eaafffe092696(unknown)/1,  0.000058614, -0.000025933,  0.000130917,  0.000054788, 20539.268816406, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000054788,  0.000130917
2020-06-25 17:14:26.888943, slv, 503eaafffe092696(unknown)/1,  0.000059103, -0.000033993,  0.000124927, -0.000005546, 20479.342816406, D, 0.000000000, 0, 0.000000000, 0, 0, 0, -0.000005546,  0.000124927
2020-06-25 17:14:30.677738, slv, 503eaafffe092696(unknown)/1,  0.000061622, -0.000043614,  0.000117093,  0.000028265, 20360.572816406, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000028265,  0.000117093
2020-06-25 17:14:31.117941, slv, 503eaafffe092696(unknown)/1,  0.000062291, -0.000043614,  0.000110506,  0.000028265, 20316.958816406, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000028265,  0.000110506
2020-06-25 17:14:35.677784, slv, 503eaafffe092696(unknown)/1,  0.000063865, -0.000026237,  0.000098086,  0.000059979, 20178.150816406, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000059979,  0.000098086
2020-06-25 17:14:37.463911, slv, 503eaafffe092696(unknown)/1,  0.000064566, -0.000007087,  0.000097274,  0.000053739, 20144.826816406, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000053739,  0.000097274
2020-06-25 17:14:40.677743, slv, 503eaafffe092696(unknown)/1,  0.000064434, -0.000023353,  0.000085909,  0.000023469, 20060.377816406, S, 0.000058370, 7867, -0.000065307, 40575, 20711, 569,  0.000023469,  0.000085909
2020-06-25 17:14:42.295236, slv, 503eaafffe092696(unknown)/1,  0.000064091, -0.000036444,  0.000083127,  0.000032467, 20000.580816406, D, 0.000058370, 7867, -0.000065307, 40575, 20711, 569,  0.000032467,  0.000083127
2020-06-25 17:14:45.677778, slv, 503eaafffe092696(unknown)/1,  0.000064914, -0.000001438,  0.000075985,  0.000048795, 19971.255816406, S, 0.000058370, 7867, -0.000065307, 40575, 20711, 569,  0.000048795,  0.000075985
2020-06-25 17:14:47.833429, slv, 503eaafffe092696(unknown)/1,  0.000065156, -0.000000563,  0.000077571,  0.000068110, 19959.112816406, D, 0.000058370, 7867, -0.000065307, 40575, 20711, 569,  0.000068110,  0.000077571
2020-06-25 17:14:50.677763, slv, 503eaafffe092696(unknown)/1,  0.000065734, -0.000012050,  0.000076960,  0.000043266, 19962.966816406, S, 0.000058370, 7867, -0.000065307, 40575, 20711, 569,  0.000043266,  0.000076960
2020-06-25 17:14:52.627898, slv, 503eaafffe092696(unknown)/1,  0.000065643, -0.000015594,  0.000076031,  0.000056993, 19935.322816406, D, 0.000058370, 7867, -0.000065307, 40575, 20711, 569,  0.000056993,  0.000076031
2020-06-25 17:14:55.677819, slv, 503eaafffe092696(unknown)/1,  0.000065700,  0.000002376,  0.000073246,  0.000093301, 19915.610816406, S, 0.000058370, 7867, -0.000065307, 40575, 20711, 569,  0.000093301,  0.000073246
2020-06-25 17:14:57.552303, slv, 503eaafffe092696(unknown)/1,  0.000066148,  0.000018270,  0.000075459,  0.000074769, 19936.256816406, D, 0.000058370, 7867, -0.000065307, 40575, 20711, 569,  0.000074769,  0.000075459
2020-06-25 17:15:00.677796, slv, 503eaafffe092696(unknown)/1,  0.000066258, -0.000000568,  0.000077683,  0.000065356, 19962.941816406, S, 0.000058370, 7867, -0.000065307, 40575, 20711, 569,  0.000065356,  0.000077683
2020-06-25 17:15:01.447201, dsbl, 
# Timestamp, State, Clock ID, One Way Delay, Offset From Master, Slave to Master, Master to Slave, Observed Drift, Last packet Received, One Way Delay Mean, One Way Delay Std Dev, Offset From Master Mean, Offset From Master Std Dev, Observed Drift Mean, Observed Drift Std Dev, raw delayMS, raw delaySM
2020-06-25 17:15:14.897897, init, 
2020-06-25 17:15:14.998403, lstn_init,  1 
2020-06-25 17:15:15.677922, slv, 503eaafffe092696(unknown)/1,  0.000000000,  0.000000000,  0.000000000,  0.000000000, 19905.578613281, I, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000000000,  0.000000000
2020-06-25 17:15:16.677841, slv, 503eaafffe092696(unknown)/1,  0.000000000,  0.000038482,  0.000000000,  0.000076965, 19905.578613281, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000076965,  0.000000000
2020-06-25 17:15:17.677984, slv, 503eaafffe092696(unknown)/1,  0.000027369,  0.000054968,  0.000076504,  0.000032973, 19960.546613281, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000032973,  0.000076504
2020-06-25 17:15:26.677762, slv, 503eaafffe092696(unknown)/1,  0.000065931, -0.000010009,  0.000086897,  0.000054125, 19975.284613281, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000054125,  0.000086897
